driverId,grid,q_position,year,date,time,circuitRef,ds_points,ds_position,ds_wins,cs_points,cs_position,cs_wins,q1_ms,q2_ms,q3_ms,is_podium
825,13,13,2022,2022-05-29,13:00:00,monaco,15.0,10.0,0.0,15.0,8.0,0.0,73069.0,72921.0,,0
9,2,2,2008,2008-06-08,17:00:00,villeneuve,32.0,4.0,0.0,52.0,3.0,0.0,77471.0,77679.0,78498.0,1
2,8,8,2008,2008-06-08,17:00:00,villeneuve,20.0,5.0,0.0,52.0,3.0,0.0,78082.0,77781.0,79633.0,1
14,13,13,2008,2008-06-08,17:00:00,villeneuve,0.0,16.0,0.0,15.0,5.0,0.0,78168.0,78238.0,,1
17,10,10,2008,2008-06-08,17:00:00,villeneuve,15.0,7.0,0.0,15.0,5.0,0.0,77582.0,77523.0,,0
10,11,11,2008,2008-06-08,17:00:00,villeneuve,0.0,17.0,0.0,9.0,6.0,0.0,78321.0,78031.0,,0
15,14,14,2008,2008-06-08,17:00:00,villeneuve,9.0,9.0,0.0,9.0,6.0,0.0,78039.0,78327.0,,0
13,6,6,2008,2008-06-08,17:00:00,villeneuve,34.0,3.0,2.0,69.0,1.0,4.0,77231.0,77353.0,79048.0,0
8,3,3,2008,2008-06-08,17:00:00,villeneuve,35.0,2.0,2.0,69.0,1.0,4.0,77301.0,77364.0,78735.0,0
22,9,9,2008,2008-06-08,17:00:00,villeneuve,3.0,14.0,0.0,6.0,9.0,0.0,78256.0,78020.0,80848.0,0
18,20,19,2008,2008-06-08,17:00:00,villeneuve,3.0,13.0,0.0,6.0,9.0,0.0,83565.0,,,0
20,19,20,2008,2008-06-08,17:00:00,villeneuve,4.0,12.0,0.0,6.0,8.0,0.0,,,,0
7,18,16,2008,2008-06-08,17:00:00,villeneuve,2.0,15.0,0.0,6.0,8.0,0.0,78916.0,,,0
5,7,7,2008,2008-06-08,17:00:00,villeneuve,15.0,6.0,0.0,53.0,2.0,2.0,77287.0,77684.0,79089.0,0
1,1,1,2008,2008-06-08,17:00:00,villeneuve,38.0,1.0,2.0,53.0,2.0,2.0,76909.0,77034.0,77886.0,0
3,5,5,2008,2008-06-08,17:00:00,villeneuve,8.0,10.0,0.0,15.0,4.0,0.0,77991.0,77891.0,78844.0,0
6,12,12,2008,2008-06-08,17:00:00,villeneuve,7.0,11.0,0.0,15.0,4.0,0.0,77638.0,78062.0,,0
21,17,18,2008,2008-06-08,17:00:00,villeneuve,0.0,18.0,0.0,0.0,10.0,0.0,79165.0,,,0
16,16,17,2008,2008-06-08,17:00:00,villeneuve,0.0,22.0,0.0,0.0,10.0,0.0,79108.0,,,0
4,4,4,2008,2008-06-08,17:00:00,villeneuve,9.0,8.0,0.0,9.0,7.0,0.0,77415.0,77488.0,78746.0,0
12,15,15,2008,2008-06-08,17:00:00,villeneuve,0.0,19.0,0.0,9.0,7.0,0.0,78505.0,78393.0,,0
1,1,1,2007,2007-06-10,17:00:00,villeneuve,38.0,2.0,0.0,76.0,11.0,2.0,76576.0,75486.0,75707.0,1
4,2,2,2007,2007-06-10,17:00:00,villeneuve,38.0,1.0,2.0,76.0,11.0,2.0,76562.0,75522.0,76163.0,0
2,3,3,2007,2007-06-10,17:00:00,villeneuve,18.0,5.0,0.0,30.0,2.0,0.0,77006.0,75960.0,76266.0,1
9,8,8,2007,2007-06-10,17:00:00,villeneuve,12.0,7.0,0.0,30.0,2.0,0.0,77267.0,76368.0,76993.0,0
25,19,19,2007,2007-06-10,17:00:00,villeneuve,2.0,12.0,0.0,7.0,4.0,0.0,78089.0,,,1
3,7,7,2007,2007-06-10,17:00:00,villeneuve,5.0,8.0,0.0,7.0,4.0,0.0,77016.0,76190.0,76919.0,0
5,22,22,2007,2007-06-10,17:00:00,villeneuve,3.0,11.0,0.0,16.0,3.0,0.0,77806.0,,,0
21,9,9,2007,2007-06-10,17:00:00,villeneuve,13.0,6.0,0.0,16.0,3.0,0.0,76805.0,76288.0,77229.0,0
8,4,4,2007,2007-06-10,17:00:00,villeneuve,23.0,4.0,1.0,56.0,1.0,3.0,76468.0,76592.0,76411.0,0
13,5,5,2007,2007-06-10,17:00:00,villeneuve,33.0,3.0,2.0,56.0,1.0,3.0,76756.0,76138.0,76570.0,0
11,11,11,2007,2007-06-10,17:00:00,villeneuve,1.0,13.0,0.0,1.0,7.0,0.0,77490.0,76743.0,,0
19,17,17,2007,2007-06-10,17:00:00,villeneuve,0.0,19.0,0.0,1.0,7.0,0.0,77542.0,,,0
23,18,18,2007,2007-06-10,17:00:00,villeneuve,1.0,14.0,0.0,5.0,5.0,0.0,77634.0,,,0
15,10,10,2007,2007-06-10,17:00:00,villeneuve,4.0,10.0,0.0,5.0,5.0,0.0,77324.0,76600.0,77747.0,0
17,6,6,2007,2007-06-10,17:00:00,villeneuve,0.0,17.0,0.0,4.0,6.0,0.0,77315.0,76257.0,76913.0,0
14,14,14,2007,2007-06-10,17:00:00,villeneuve,4.0,9.0,0.0,4.0,6.0,0.0,77436.0,77304.0,,0
22,13,13,2007,2007-06-10,17:00:00,villeneuve,0.0,16.0,0.0,0.0,9.0,0.0,77011.0,77116.0,,0
18,15,15,2007,2007-06-10,17:00:00,villeneuve,0.0,18.0,0.0,0.0,9.0,0.0,77522.0,77541.0,,0
24,12,12,2007,2007-06-10,17:00:00,villeneuve,0.0,22.0,0.0,0.0,8.0,0.0,77541.0,76760.0,,0
26,16,16,2007,2007-06-10,17:00:00,villeneuve,0.0,15.0,0.0,0.0,8.0,0.0,77433.0,77571.0,,0
27,21,21,2007,2007-06-10,17:00:00,villeneuve,0.0,21.0,0.0,0.0,10.0,0.0,79196.0,,,0
16,20,20,2007,2007-06-10,17:00:00,villeneuve,0.0,20.0,0.0,0.0,10.0,0.0,78536.0,,,0
4,1,1,2006,2006-06-25,13:00:00,villeneuve,74.0,1.0,5.0,106.0,1.0,6.0,75350.0,74726.0,74942.0,1
21,2,2,2006,2006-06-25,13:00:00,villeneuve,32.0,4.0,1.0,106.0,1.0,6.0,75917.0,75295.0,75178.0,0
30,5,5,2006,2006-06-25,13:00:00,villeneuve,51.0,2.0,2.0,75.0,2.0,2.0,75716.0,75139.0,75986.0,1
13,10,10,2006,2006-06-25,13:00:00,villeneuve,24.0,6.0,0.0,75.0,2.0,2.0,76259.0,75555.0,77209.0,0
8,3,3,2006,2006-06-25,13:00:00,villeneuve,33.0,3.0,0.0,59.0,3.0,0.0,75376.0,75273.0,75386.0,1
31,7,7,2006,2006-06-25,13:00:00,villeneuve,26.0,5.0,0.0,59.0,3.0,0.0,76251.0,75253.0,76228.0,0
15,4,4,2006,2006-06-25,13:00:00,villeneuve,0.0,16.0,0.0,8.0,7.0,0.0,76455.0,75506.0,75968.0,0
23,14,14,2006,2006-06-25,13:00:00,villeneuve,8.0,10.0,0.0,8.0,7.0,0.0,76702.0,75888.0,,0
2,13,13,2006,2006-06-25,13:00:00,villeneuve,10.0,9.0,0.0,17.0,5.0,0.0,75906.0,75885.0,,0
35,11,11,2006,2006-06-25,13:00:00,villeneuve,7.0,12.0,0.0,17.0,5.0,0.0,76493.0,75832.0,,0
14,22,16,2006,2006-06-25,13:00:00,villeneuve,7.0,11.0,0.0,8.0,8.0,0.0,76514.0,76301.0,,0
32,12,12,2006,2006-06-25,13:00:00,villeneuve,1.0,15.0,0.0,8.0,8.0,0.0,76585.0,75833.0,,0
18,8,8,2006,2006-06-25,13:00:00,villeneuve,16.0,7.0,0.0,29.0,4.0,0.0,76594.0,75814.0,76608.0,0
22,9,9,2006,2006-06-25,13:00:00,villeneuve,13.0,8.0,0.0,29.0,4.0,0.0,76735.0,75601.0,76912.0,0
26,17,18,2006,2006-06-25,13:00:00,villeneuve,0.0,17.0,0.0,0.0,9.0,0.0,77016.0,,,0
24,15,15,2006,2006-06-25,13:00:00,villeneuve,0.0,18.0,0.0,0.0,9.0,0.0,76581.0,76116.0,,0
17,16,17,2006,2006-06-25,13:00:00,villeneuve,6.0,13.0,0.0,10.0,6.0,0.0,76985.0,,,0
3,6,6,2006,2006-06-25,13:00:00,villeneuve,4.0,14.0,0.0,10.0,6.0,0.0,76404.0,75269.0,76012.0,0
33,18,19,2006,2006-06-25,13:00:00,villeneuve,0.0,20.0,0.0,0.0,10.0,0.0,77121.0,,,0
